228.06837674182736,228.06837463378906,2.108038302139903e-06
-123.76954750030632,-123.76954650878906,-9.915172540786443e-07
135.5343665091365,135.53436279296875,3.716167753964328e-06
-118.91770864049661,-118.91770935058594,7.10089324229557e-07
-236.0108407282949,-236.01083374023438,-6.988060533785756e-06
36.37208794454637,36.37208557128906,2.373257309784549e-06
119.41129500582275,119.41130065917969,-5.653356936363707e-06
90.96825534797078,90.96826171875,-6.37077921794571e-06
133.941607008839,133.9416046142578,2.3945811733483424e-06
167.450996730007,167.4510040283203,-7.298313306591808e-06
-60.81361615603266,-60.81361389160156,-2.2644310959663017e-06
80.22856155310696,80.22856140136719,1.517397691941369e-07
-77.15027283485082,-77.1502685546875,-4.280163324210662e-06
175.07922173228113,175.0792236328125,-1.9005313731668139e-06
10.223762129361168,10.2237548828125,7.246548667794173e-06
123.78071411005001,123.78071594238281,-1.8323327992675331e-06
212.8333273611585,212.8333282470703,-8.859118167947599e-07
91.24394519745162,91.24394226074219,2.9367094356302914e-06
-18.160996695417865,-18.160995483398438,-1.2120194270437423e-06
-150.59588375818518,-150.59588623046875,2.4722835689772182e-06
274.8443572042321,274.8443603515625,-3.1473304034079774e-06
-3.4643323527824728,-3.464324951171875,-7.4016105977570135e-06
197.90410931654412,197.90411376953125,-4.452987127478991e-06
-67.22127389455981,-67.22126770019531,-6.194364502221106e-06
47.0282609612552,47.02825927734375,1.6839114493905072e-06
178.51076720521127,178.51077270507812,-5.499866858826863e-06
-77.1173573233935,-77.11735534667969,-1.976713818407916e-06
-93.45641409855632,-93.4564208984375,6.79988117724406e-06
-59.881908526417725,-59.88191223144531,3.705027587841414e-06
-49.312635331793224,-49.31263732910156,1.997308338275161e-06
-32.34681148933871,-32.34681701660156,5.527262850080206e-06
105.78094253791362,105.78094482421875,-2.2863051327703943e-06
-163.70729334280287,-163.70729064941406,-2.6933888079838653e-06
-7.236440328270452,-7.2364349365234375,-5.391747014193982e-06
-241.67460307066204,-241.6746063232422,3.2525801429983403e-06
50.47720084422825,50.477203369140625,-2.5249123751791558e-06
162.99967303754556,162.9996795654297,-6.527884124807315e-06
97.14907534632627,97.14907836914062,-3.0228143543808983e-06
-135.48920029937568,-135.48919677734375,-3.52203193187961e-06
-129.40085368111437,-129.40084838867188,-5.292442494919669e-06
-207.5388076793222,-207.53880310058594,-4.578736252369708e-06
-194.27025542531615,-194.27024841308594,-7.012230213376824e-06
